"","INT_1","INT_2","INT_3","INT_4","LIV_1","LIV_2","LIV_3","LIV_4"
"Smp_009230",3.30333083294673,3.88580163872985,3.88428083177612,4.03227563442488,4.39185845576486,5.33657099123767,1.28538694554202,3.71765414553691
"Smp_009250",2.20221402564359,1.28538694554202,2.51228725895802,2.65586818214325,3.28267082551353,1.28538694554202,3.42208266540914,2.644689809044
"Smp_009310",4.51975089997756,4.27012464719164,5.11478735193901,4.48444463711973,5.67890435586116,4.1955018456501,3.42208266540914,5.15232232663788
"Smp_009400",1.28538694554202,1.28538694554202,2.51228725895802,1.98967052167573,1.28538694554202,2.29838847545391,3.42208266540914,2.644689809044
"Smp_009650",2.20221402564359,2.80069977410151,1.28538694554202,2.93616375322469,1.28538694554202,2.69130365696115,1.28538694554202,3.147626318167
"Smp_009690",3.64904926719382,2.80069977410151,3.30584653389383,3.3531263288872,4.72897731957739,3.72115213981448,1.28538694554202,4.53910659257484
"Smp_009760",3.13406221584349,2.80069977410151,2.16560074465376,3.51940526709639,4.29326166196833,3.79025289706929,1.28538694554202,3.5784485309448
"Smp_010110",2.56185896911196,1.28538694554202,2.51228725895802,2.48273031570476,1.28538694554202,2.00888757746702,1.28538694554202,1.28538694554202
"Smp_010290",2.20221402564359,1.28538694554202,2.51228725895802,2.27197690098691,1.28538694554202,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_010620",2.56185896911196,1.28538694554202,2.51228725895802,2.65586818214325,1.28538694554202,2.29838847545391,1.28538694554202,2.644689809044
"Smp_010940",3.22154203499683,1.28538694554202,2.51228725895802,2.65586818214325,3.28267082551353,2.84337247017249,1.28538694554202,2.644689809044
"Smp_011120",2.56185896911196,1.28538694554202,2.51228725895802,1.28538694554202,3.28267082551353,2.69130365696115,1.28538694554202,2.644689809044
"Smp_011270",2.20221402564359,3.34801934249986,1.28538694554202,1.28538694554202,1.28538694554202,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_011570",2.82598493445811,2.80069977410151,1.28538694554202,3.51940526709639,3.28267082551353,3.4022685374295,1.28538694554202,3.50297324576032
"Smp_011860",2.56185896911196,2.80069977410151,1.28538694554202,1.28538694554202,2.74954660471989,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_012070",2.56185896911196,1.28538694554202,2.51228725895802,1.28538694554202,2.74954660471989,2.69130365696115,1.28538694554202,1.28538694554202
"Smp_012150",2.56185896911196,1.28538694554202,2.51228725895802,1.98967052167573,1.28538694554202,1.28538694554202,2.85900572777518,2.47280567850169
"Smp_012340",2.56185896911196,1.28538694554202,2.51228725895802,2.27197690098691,1.28538694554202,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_012470",2.20221402564359,1.28538694554202,1.28538694554202,2.65586818214325,2.74954660471989,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_012570",2.20221402564359,1.28538694554202,1.28538694554202,1.98967052167573,2.74954660471989,2.00888757746702,1.28538694554202,2.644689809044
"Smp_012690",1.93904056942926,2.3803414435335,2.16560074465376,2.65586818214325,2.74954660471989,1.28538694554202,2.85900572777518,2.644689809044
"Smp_012720",2.82598493445811,1.28538694554202,2.97501388153427,1.28538694554202,1.28538694554202,2.00888757746702,1.28538694554202,1.98362372481818
"Smp_012740",2.82598493445811,2.80069977410151,2.16560074465376,2.65586818214325,3.48250090189167,2.69130365696115,1.28538694554202,1.98362372481818
"Smp_012750",3.13406221584349,1.28538694554202,2.97501388153427,2.65586818214325,1.28538694554202,2.69130365696115,1.28538694554202,2.644689809044
"Smp_012860",1.28538694554202,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,3.20784105965571,1.28538694554202,2.79250380900478
"Smp_012930",2.20221402564359,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,1.28538694554202,1.28538694554202,2.644689809044
"Smp_013200",2.56185896911196,2.80069977410151,1.28538694554202,3.3531263288872,3.28267082551353,3.85600163107832,1.28538694554202,3.147626318167
"Smp_013210",1.28538694554202,1.28538694554202,2.16560074465376,1.28538694554202,2.34194128736319,3.09809581119798,1.28538694554202,2.2636584893904
"Smp_013370",3.45273970945441,3.10476932223692,2.76765683897908,2.65586818214325,2.34194128736319,3.48949292105169,2.85900572777518,3.04056625385644
"Smp_013470",3.03991283982492,3.34801934249986,2.97501388153427,3.3531263288872,1.28538694554202,3.9786996953879,1.28538694554202,3.50297324576032
"Smp_013790",2.82598493445811,2.80069977410151,1.28538694554202,1.28538694554202,3.28267082551353,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_013840",1.28538694554202,1.28538694554202,2.51228725895802,1.28538694554202,3.28267082551353,3.20784105965571,1.28538694554202,2.644689809044
"Smp_013930",3.82017859665657,4.89296660207382,4.99219704806076,4.48444463711973,4.29326166196833,3.64831448041909,3.42208266540914,4.01352315559188
"Smp_014290",1.28538694554202,1.28538694554202,2.97501388153427,2.27197690098691,2.74954660471989,2.29838847545391,1.28538694554202,2.92309289979983
"Smp_015050",1.28538694554202,1.28538694554202,2.51228725895802,2.65586818214325,1.28538694554202,2.29838847545391,3.42208266540914,2.2636584893904
"Smp_015090",2.56185896911196,1.28538694554202,1.28538694554202,3.16209271194846,3.0453781817415,2.97754411992151,1.28538694554202,2.92309289979983
"Smp_015530",1.28538694554202,1.28538694554202,1.28538694554202,3.16209271194846,3.28267082551353,2.97754411992151,1.28538694554202,3.64986138954023
"Smp_015690",2.82598493445811,3.34801934249986,2.97501388153427,3.16209271194846,1.28538694554202,2.84337247017249,3.42208266540914,4.61033561908359
"Smp_015860",1.93904056942926,1.28538694554202,2.97501388153427,1.98967052167573,2.74954660471989,2.29838847545391,1.28538694554202,1.28538694554202
"Smp_016050",2.56185896911196,1.28538694554202,2.97501388153427,2.27197690098691,2.74954660471989,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_016730",4.15171538448193,4.15347326433504,2.76765683897908,4.36345241052208,4.07234726442015,4.24479719088975,3.42208266540914,2.92309289979983
"Smp_016900",1.28538694554202,1.28538694554202,1.28538694554202,2.27197690098691,3.28267082551353,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_017010",3.38019308730641,2.80069977410151,1.28538694554202,2.93616375322469,3.28267082551353,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_017070",1.28538694554202,2.80069977410151,1.28538694554202,2.48273031570476,1.28538694554202,2.29838847545391,1.28538694554202,2.644689809044
"Smp_017280",3.76551026944911,1.28538694554202,3.56811464106113,3.3531263288872,4.39185845576486,3.4022685374295,1.28538694554202,3.3375723213198
"Smp_017360",2.82598493445811,1.28538694554202,3.30584653389383,2.27197690098691,1.28538694554202,2.29838847545391,1.28538694554202,2.92309289979983
"Smp_017430",3.22154203499683,3.34801934249986,1.28538694554202,2.27197690098691,2.74954660471989,2.69130365696115,1.28538694554202,3.78219730327865
"Smp_017660",2.20221402564359,2.80069977410151,1.28538694554202,2.93616375322469,2.74954660471989,2.00888757746702,1.28538694554202,2.644689809044
"Smp_017710",1.28538694554202,1.28538694554202,1.28538694554202,2.65586818214325,2.74954660471989,2.29838847545391,3.42208266540914,2.2636584893904
"Smp_017730",2.20221402564359,2.80069977410151,2.51228725895802,1.28538694554202,1.28538694554202,1.28538694554202,1.28538694554202,3.147626318167
"Smp_018220",2.39937525356049,2.80069977410151,2.51228725895802,1.28538694554202,2.34194128736319,2.29838847545391,1.28538694554202,1.28538694554202
"Smp_018240",3.22154203499683,1.28538694554202,2.51228725895802,2.65586818214325,2.74954660471989,2.97754411992151,1.28538694554202,2.2636584893904
"Smp_018250",2.20221402564359,1.28538694554202,2.51228725895802,2.93616375322469,1.28538694554202,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_018310",2.56185896911196,2.80069977410151,3.30584653389383,1.28538694554202,3.65584041646758,2.97754411992151,1.28538694554202,3.147626318167
"Smp_018360",1.28538694554202,1.28538694554202,1.28538694554202,1.28538694554202,2.74954660471989,2.69130365696115,3.42208266540914,2.644689809044
"Smp_018530",3.03991283982492,1.28538694554202,2.97501388153427,2.27197690098691,3.94710549549953,2.97754411992151,1.28538694554202,1.28538694554202
"Smp_019190",1.28538694554202,2.80069977410151,1.28538694554202,1.28538694554202,2.74954660471989,2.69130365696115,1.28538694554202,3.147626318167
"Smp_019260",3.13406221584349,2.3803414435335,2.16560074465376,2.65586818214325,2.74954660471989,2.29838847545391,3.42208266540914,2.79250380900478
"Smp_019440",2.20221402564359,1.28538694554202,1.28538694554202,2.27197690098691,3.28267082551353,2.69130365696115,1.28538694554202,2.644689809044
"Smp_019630",2.20221402564359,1.28538694554202,2.51228725895802,2.27197690098691,2.74954660471989,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_019690",2.20221402564359,1.28538694554202,2.51228725895802,2.27197690098691,3.28267082551353,3.4022685374295,1.28538694554202,2.2636584893904
"Smp_019730",2.56185896911196,1.28538694554202,3.30584653389383,2.65586818214325,3.28267082551353,2.29838847545391,1.28538694554202,2.644689809044
"Smp_019750",1.28538694554202,2.80069977410151,2.51228725895802,2.27197690098691,1.28538694554202,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_019790",1.28538694554202,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,2.29838847545391,1.28538694554202,2.92309289979983
"Smp_019820",2.56185896911196,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,2.51421529061835,1.28538694554202,2.47280567850169
"Smp_019950",2.20221402564359,1.28538694554202,2.51228725895802,1.28538694554202,1.28538694554202,2.97754411992151,1.28538694554202,2.2636584893904
"Smp_020060",2.39937525356049,1.28538694554202,2.51228725895802,1.98967052167573,1.28538694554202,1.28538694554202,1.28538694554202,2.644689809044
"Smp_020550",2.20221402564359,2.80069977410151,1.28538694554202,2.27197690098691,1.28538694554202,2.84337247017249,3.42208266540914,2.92309289979983
"Smp_020590",4.83740423790174,4.02612156412284,4.42242419423815,4.82608032721218,5.42648910415676,4.46816659735471,4.91989051501762,5.41200589272835
"Smp_020920",1.28538694554202,1.28538694554202,2.97501388153427,1.28538694554202,2.74954660471989,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_021040",1.93904056942926,2.80069977410151,2.76765683897908,1.98967052167573,1.28538694554202,2.84337247017249,1.28538694554202,2.2636584893904
"Smp_021140",2.82598493445811,1.28538694554202,1.28538694554202,2.65586818214325,2.74954660471989,2.97754411992151,1.28538694554202,1.28538694554202
"Smp_021170",2.20221402564359,1.28538694554202,2.16560074465376,2.27197690098691,1.28538694554202,1.28538694554202,1.28538694554202,2.79250380900478
"Smp_021340",1.28538694554202,2.80069977410151,2.51228725895802,2.65586818214325,1.28538694554202,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_021370",2.20221402564359,1.28538694554202,2.51228725895802,2.65586818214325,1.28538694554202,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_021730",2.20221402564359,1.28538694554202,2.51228725895802,2.65586818214325,2.74954660471989,3.4022685374295,1.28538694554202,2.2636584893904
"Smp_021960",3.13406221584349,2.3803414435335,3.15144546392988,2.80470888550687,3.28267082551353,2.51421529061835,2.85900572777518,3.04056625385644
"Smp_022660",3.03991283982492,1.28538694554202,2.97501388153427,2.65586818214325,3.94710549549953,3.4022685374295,3.42208266540914,3.50297324576032
"Smp_023170",1.28538694554202,2.80069977410151,3.56811464106113,2.65586818214325,2.74954660471989,4.29241072235079,1.28538694554202,2.92309289979983
"Smp_023360",2.70194139326678,1.28538694554202,2.51228725895802,1.28538694554202,1.28538694554202,3.20784105965571,1.28538694554202,2.644689809044
"Smp_023470",2.56185896911196,1.28538694554202,2.97501388153427,2.80470888550687,3.28267082551353,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_024030",3.92333823108943,4.15347326433504,4.54454680913476,4.36345241052208,4.48398398888281,4.29241072235079,3.42208266540914,3.78219730327865
"Smp_024110",2.56185896911196,1.28538694554202,1.28538694554202,2.65586818214325,1.28538694554202,2.29838847545391,1.28538694554202,2.92309289979983
"Smp_024120",2.56185896911196,1.28538694554202,1.28538694554202,2.27197690098691,3.65584041646758,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_024140",3.38019308730641,2.80069977410151,3.56811464106113,3.51940526709639,2.74954660471989,3.4022685374295,1.28538694554202,2.644689809044
"Smp_024850",3.22154203499683,1.28538694554202,3.30584653389383,2.93616375322469,1.28538694554202,2.97754411992151,1.28538694554202,3.50297324576032
"Smp_024880",2.20221402564359,1.28538694554202,2.97501388153427,1.28538694554202,2.74954660471989,3.4022685374295,1.28538694554202,2.644689809044
"Smp_024900",4.51975089997756,4.47776686472716,4.60185935004312,4.23102864251094,3.0453781817415,4.09133983473172,4.91989051501762,4.42502896993667
"Smp_025030",1.28538694554202,1.28538694554202,1.28538694554202,2.65586818214325,2.74954660471989,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_025130",2.20221402564359,1.28538694554202,1.28538694554202,1.28538694554202,3.28267082551353,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_025380",2.56185896911196,1.28538694554202,3.78689163392738,1.28538694554202,1.28538694554202,2.69130365696115,1.28538694554202,2.644689809044
"Smp_025570",2.70194139326678,2.3803414435335,3.30584653389383,2.48273031570476,3.48250090189167,3.09809581119798,1.28538694554202,2.644689809044
"Smp_025860",2.20221402564359,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,2.29838847545391,1.28538694554202,2.644689809044
"Smp_026160",2.20221402564359,1.28538694554202,2.97501388153427,2.65586818214325,3.28267082551353,2.69130365696115,3.42208266540914,1.28538694554202
"Smp_026260",2.20221402564359,1.28538694554202,1.28538694554202,2.65586818214325,1.28538694554202,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_026560",2.56185896911196,1.28538694554202,2.97501388153427,3.51940526709639,2.74954660471989,3.57128021453252,1.28538694554202,3.50297324576032
"Smp_026920",1.93904056942926,3.5524176748125,2.16560074465376,2.80470888550687,2.34194128736319,2.84337247017249,1.28538694554202,2.92309289979983
"Smp_027550",2.93780588926052,2.80069977410151,2.16560074465376,1.98967052167573,1.28538694554202,2.84337247017249,1.28538694554202,2.2636584893904
"Smp_027610",2.56185896911196,1.28538694554202,3.30584653389383,3.16209271194846,2.74954660471989,2.97754411992151,3.42208266540914,1.28538694554202
"Smp_027910",2.56185896911196,1.28538694554202,2.16560074465376,1.28538694554202,1.28538694554202,2.00888757746702,1.28538694554202,2.644689809044
"Smp_027920",2.20221402564359,1.28538694554202,2.51228725895802,2.93616375322469,3.28267082551353,2.29838847545391,3.42208266540914,2.92309289979983
"Smp_028330",2.82598493445811,1.28538694554202,2.51228725895802,1.28538694554202,2.74954660471989,2.69130365696115,1.28538694554202,2.644689809044
"Smp_028500",2.20221402564359,1.28538694554202,2.51228725895802,2.93616375322469,2.74954660471989,2.97754411992151,1.28538694554202,2.2636584893904
"Smp_029240",2.82598493445811,1.28538694554202,2.51228725895802,1.28538694554202,1.28538694554202,2.69130365696115,1.28538694554202,3.147626318167
"Smp_029400",1.28538694554202,1.28538694554202,2.51228725895802,2.93616375322469,1.28538694554202,2.29838847545391,1.28538694554202,2.644689809044
"Smp_029670",4.01927006166906,4.6586869813782,2.97501388153427,4.59586188755721,3.65584041646758,3.72115213981448,2.85900572777518,3.90274529915986
"Smp_029890",1.28538694554202,1.28538694554202,2.51228725895802,2.27197690098691,1.28538694554202,2.69130365696115,1.28538694554202,2.47280567850169
"Smp_030370",2.20221402564359,2.80069977410151,1.28538694554202,2.27197690098691,4.39185845576486,3.20784105965571,1.28538694554202,2.644689809044
"Smp_030500",3.03991283982492,1.28538694554202,3.30584653389383,3.3531263288872,1.28538694554202,3.4022685374295,1.28538694554202,3.3375723213198
"Smp_030730",3.52146810483221,3.34801934249986,4.761061751192,4.03227563442488,4.18718330909461,3.72115213981448,1.28538694554202,4.38485113722461
"Smp_030780",2.20221402564359,1.28538694554202,1.28538694554202,1.28538694554202,3.28267082551353,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_030830",2.56185896911196,1.28538694554202,1.28538694554202,2.65586818214325,1.28538694554202,2.69130365696115,1.28538694554202,3.3375723213198
"Smp_030920",2.20221402564359,3.34801934249986,2.97501388153427,2.93616375322469,3.28267082551353,2.97754411992151,1.28538694554202,1.28538694554202
"Smp_031360",2.56185896911196,1.28538694554202,1.28538694554202,2.27197690098691,1.28538694554202,2.97754411992151,1.28538694554202,2.2636584893904
"Smp_031570",2.20221402564359,1.28538694554202,2.97501388153427,2.27197690098691,1.28538694554202,2.29838847545391,3.42208266540914,2.644689809044
"Smp_031770",2.20221402564359,2.80069977410151,2.51228725895802,1.98967052167573,1.28538694554202,1.28538694554202,1.28538694554202,2.644689809044
"Smp_031880",2.20221402564359,2.80069977410151,2.97501388153427,1.28538694554202,2.74954660471989,1.28538694554202,1.28538694554202,1.28538694554202
"Smp_032180",1.28538694554202,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,3.4022685374295,1.28538694554202,2.644689809044
"Smp_032260",3.38019308730641,2.80069977410151,2.51228725895802,1.28538694554202,1.28538694554202,2.97754411992151,1.28538694554202,3.147626318167
"Smp_032320",2.20221402564359,2.80069977410151,2.51228725895802,1.28538694554202,2.74954660471989,2.29838847545391,3.42208266540914,2.2636584893904
"Smp_032510",2.20221402564359,1.28538694554202,1.28538694554202,2.27197690098691,1.28538694554202,2.69130365696115,3.42208266540914,1.28538694554202
"Smp_032580",2.20221402564359,1.28538694554202,2.51228725895802,1.28538694554202,2.74954660471989,3.4022685374295,1.28538694554202,2.644689809044
"Smp_032670",3.64904926719382,2.80069977410151,2.97501388153427,4.27657735269536,4.57045298261768,4.46816659735471,1.28538694554202,4.46409050272823
"Smp_032760",2.56185896911196,2.80069977410151,3.30584653389383,3.16209271194846,2.74954660471989,3.85600163107832,1.28538694554202,2.2636584893904
"Smp_032790",3.30333083294673,1.28538694554202,2.76765683897908,2.48273031570476,1.28538694554202,3.4022685374295,1.28538694554202,3.90274529915986
"Smp_032930",2.56185896911196,2.3803414435335,1.28538694554202,2.65586818214325,2.34194128736319,1.28538694554202,1.28538694554202,2.644689809044
"Smp_033400",3.03991283982492,1.28538694554202,2.97501388153427,2.27197690098691,1.28538694554202,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_033530",1.93904056942926,1.28538694554202,2.51228725895802,1.28538694554202,1.28538694554202,2.51421529061835,1.28538694554202,2.644689809044
"Smp_033710",2.82598493445811,1.28538694554202,1.28538694554202,2.48273031570476,2.74954660471989,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_033760",1.28538694554202,1.28538694554202,2.51228725895802,2.27197690098691,3.0453781817415,2.69130365696115,1.28538694554202,1.28538694554202
"Smp_033950",1.28538694554202,2.80069977410151,1.28538694554202,2.27197690098691,2.74954660471989,2.69130365696115,1.28538694554202,1.28538694554202
"Smp_034190",2.20221402564359,2.80069977410151,1.28538694554202,2.27197690098691,2.74954660471989,2.69130365696115,1.28538694554202,2.92309289979983
"Smp_034700",2.20221402564359,2.80069977410151,2.51228725895802,2.93616375322469,2.74954660471989,2.69130365696115,4.11507649817148,2.644689809044
"Smp_034860",1.93904056942926,3.34801934249986,2.16560074465376,1.98967052167573,2.34194128736319,1.28538694554202,1.28538694554202,3.04056625385644
"Smp_035200",3.76551026944911,2.80069977410151,2.97501388153427,3.51940526709639,4.18718330909461,4.69647789921595,3.42208266540914,3.78219730327865
"Smp_035280",2.20221402564359,1.28538694554202,2.51228725895802,1.28538694554202,1.28538694554202,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_036020",1.93904056942926,1.28538694554202,2.16560074465376,2.48273031570476,2.74954660471989,2.51421529061835,1.28538694554202,2.79250380900478
"Smp_036130",1.28538694554202,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_036220",2.56185896911196,1.28538694554202,2.51228725895802,1.28538694554202,2.74954660471989,3.85600163107832,1.28538694554202,2.92309289979983
"Smp_036270",3.22154203499683,3.34801934249986,1.28538694554202,2.65586818214325,2.74954660471989,2.69130365696115,1.28538694554202,2.644689809044
"Smp_036370",3.45273970945441,3.10476932223692,3.68195725738995,3.26120696887742,3.0453781817415,3.4022685374295,1.28538694554202,3.64986138954023
"Smp_036390",2.39937525356049,2.80069977410151,2.97501388153427,2.80470888550687,2.74954660471989,2.29838847545391,3.42208266540914,2.47280567850169
"Smp_037190",2.56185896911196,2.80069977410151,2.51228725895802,3.51940526709639,3.0453781817415,2.84337247017249,2.85900572777518,2.79250380900478
"Smp_037690",2.93780588926052,2.80069977410151,2.51228725895802,2.65586818214325,1.28538694554202,1.28538694554202,1.28538694554202,1.28538694554202
"Smp_037700",2.56185896911196,1.28538694554202,2.51228725895802,1.28538694554202,3.28267082551353,3.20784105965571,1.28538694554202,2.644689809044
"Smp_038080",2.56185896911196,1.28538694554202,2.51228725895802,2.93616375322469,1.28538694554202,2.29838847545391,1.28538694554202,2.92309289979983
"Smp_038100",2.56185896911196,1.28538694554202,3.56811464106113,3.16209271194846,1.28538694554202,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_038510",2.82598493445811,2.80069977410151,2.97501388153427,2.93616375322469,3.28267082551353,2.97754411992151,1.28538694554202,3.3375723213198
"Smp_038560",2.20221402564359,1.28538694554202,2.51228725895802,2.27197690098691,1.28538694554202,2.97754411992151,1.28538694554202,2.92309289979983
"Smp_038710",2.82598493445811,3.34801934249986,3.44356418992518,2.27197690098691,3.48250090189167,2.69130365696115,2.85900572777518,2.644689809044
"Smp_038870",1.28538694554202,1.28538694554202,1.28538694554202,2.27197690098691,1.28538694554202,2.97754411992151,3.42208266540914,2.2636584893904
"Smp_039180",2.70194139326678,1.28538694554202,2.51228725895802,1.28538694554202,2.34194128736319,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_039390",2.39937525356049,1.28538694554202,2.16560074465376,2.93616375322469,3.94710549549953,3.4022685374295,1.28538694554202,2.47280567850169
"Smp_039400",2.82598493445811,2.80069977410151,2.97501388153427,2.27197690098691,1.28538694554202,2.69130365696115,3.42208266540914,1.28538694554202
"Smp_039670",2.82598493445811,3.5524176748125,2.97501388153427,3.3531263288872,3.28267082551353,2.69130365696115,1.28538694554202,3.71765414553691
"Smp_039810",1.28538694554202,2.80069977410151,2.97501388153427,2.27197690098691,1.28538694554202,2.29838847545391,1.28538694554202,1.28538694554202
"Smp_040130",3.22154203499683,2.80069977410151,3.9751858288367,4.48444463711973,4.57045298261768,5.06574687455845,4.11507649817148,4.21152448647627
"Smp_040270",2.56185896911196,1.28538694554202,2.51228725895802,2.65586818214325,2.74954660471989,2.69130365696115,3.42208266540914,2.644689809044
"Smp_040550",1.93904056942926,1.28538694554202,2.51228725895802,1.28538694554202,1.28538694554202,2.51421529061835,1.28538694554202,2.92309289979983
"Smp_040790",3.03991283982492,1.28538694554202,2.97501388153427,2.27197690098691,1.28538694554202,3.20784105965571,1.28538694554202,2.2636584893904
"Smp_040800",2.20221402564359,2.80069977410151,3.78689163392738,1.28538694554202,1.28538694554202,1.28538694554202,1.28538694554202,2.92309289979983
"Smp_041740",3.38019308730641,1.28538694554202,3.30584653389383,3.3531263288872,3.94710549549953,1.28538694554202,1.28538694554202,3.50297324576032
"Smp_041980",2.56185896911196,2.80069977410151,1.28538694554202,1.28538694554202,1.28538694554202,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_042090",2.20221402564359,2.80069977410151,2.97501388153427,2.65586818214325,1.28538694554202,2.97754411992151,1.28538694554202,2.92309289979983
"Smp_042160",3.64904926719382,3.10476932223692,3.9751858288367,4.5596911693182,1.28538694554202,3.9786996953879,1.28538694554202,2.2636584893904
"Smp_042270",2.82598493445811,1.28538694554202,1.28538694554202,1.28538694554202,2.74954660471989,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_042280",2.20221402564359,3.34801934249986,1.28538694554202,1.28538694554202,1.28538694554202,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_042920",3.22154203499683,3.34801934249986,3.15144546392988,2.65586818214325,3.28267082551353,3.79025289706929,3.42208266540914,3.24616570749668
"Smp_042990",3.22154203499683,2.3803414435335,2.51228725895802,2.27197690098691,4.07234726442015,3.4022685374295,1.28538694554202,3.147626318167
"Smp_043170",2.56185896911196,1.28538694554202,2.51228725895802,1.28538694554202,2.74954660471989,1.28538694554202,1.28538694554202,2.644689809044
"Smp_043670",1.28538694554202,2.3803414435335,2.51228725895802,2.27197690098691,1.28538694554202,2.29838847545391,1.28538694554202,2.644689809044
"Smp_043780",2.20221402564359,1.28538694554202,2.51228725895802,2.27197690098691,2.34194128736319,2.29838847545391,1.28538694554202,2.644689809044
"Smp_043970",2.82598493445811,2.80069977410151,2.51228725895802,1.98967052167573,1.28538694554202,2.84337247017249,1.28538694554202,2.47280567850169
"Smp_044000",2.20221402564359,1.28538694554202,1.28538694554202,2.80470888550687,3.0453781817415,3.20784105965571,3.42208266540914,2.2636584893904
"Smp_044250",2.20221402564359,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,1.28538694554202,1.28538694554202,3.147626318167
"Smp_044280",2.20221402564359,2.80069977410151,1.28538694554202,1.28538694554202,2.74954660471989,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_044550",2.56185896911196,2.80069977410151,1.28538694554202,2.27197690098691,1.28538694554202,1.28538694554202,1.28538694554202,2.644689809044
"Smp_044580",3.03991283982492,1.28538694554202,1.28538694554202,2.65586818214325,3.94710549549953,3.72115213981448,1.28538694554202,2.2636584893904
"Smp_044680",2.56185896911196,1.28538694554202,1.28538694554202,1.28538694554202,2.74954660471989,2.97754411992151,1.28538694554202,3.3375723213198
"Smp_044970",1.28538694554202,2.80069977410151,3.78689163392738,2.65586818214325,1.28538694554202,1.28538694554202,1.28538694554202,2.2636584893904
"Smp_045220",2.56185896911196,1.28538694554202,3.78689163392738,3.3531263288872,2.74954660471989,3.85600163107832,1.28538694554202,3.3375723213198
"Smp_045230",2.56185896911196,2.80069977410151,1.28538694554202,1.28538694554202,2.74954660471989,2.97754411992151,3.42208266540914,2.2636584893904
"Smp_045950",3.64904926719382,4.27012464719164,3.15144546392988,3.86184904255881,3.80927100733812,3.57128021453252,2.85900572777518,3.422900388911
"Smp_046060",2.20221402564359,2.80069977410151,1.28538694554202,1.28538694554202,3.28267082551353,2.69130365696115,1.28538694554202,2.644689809044
"Smp_046090",3.38019308730641,2.80069977410151,2.51228725895802,2.27197690098691,2.74954660471989,2.29838847545391,1.28538694554202,2.92309289979983
"Smp_046130",1.28538694554202,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,1.28538694554202,3.42208266540914,2.644689809044
"Smp_046690",3.13406221584349,2.3803414435335,3.44356418992518,3.43891531940809,3.0453781817415,4.24479719088975,1.28538694554202,3.24616570749668
"Smp_047200",2.56185896911196,1.28538694554202,3.30584653389383,1.28538694554202,2.74954660471989,2.29838847545391,1.28538694554202,2.2636584893904
"Smp_047360",1.28538694554202,1.28538694554202,1.28538694554202,2.27197690098691,2.74954660471989,2.69130365696115,1.28538694554202,2.2636584893904
"Smp_047900",2.82598493445811,1.28538694554202,2.97501388153427,3.66702019011835,1.28538694554202,3.4022685374295,3.42208266540914,2.2636584893904
"Smp_048050",3.82017859665657,3.10476932223692,3.78689163392738,3.79996925123405,1.28538694554202,4.03616845403456,2.85900572777518,3.71765414553691
"Smp_048430",3.03991283982492,3.34801934249986,3.30584653389383,3.3531263288872,2.74954660471989,3.20784105965571,1.28538694554202,3.78219730327865
"Smp_049230",2.93780588926052,1.28538694554202,2.76765683897908,2.65586818214325,2.34194128736319,2.84337247017249,1.28538694554202,2.47280567850169
"Smp_049550",3.22154203499683,2.80069977410151,3.56811464106113,3.79996925123405,4.39185845576486,2.69130365696115,3.42208266540914,4.1160551488358
