"","Geneid","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04","total_counts"
"498","Smp_247170",14,4,6,12,7,14,0,8,65
"499","Smp_148540",0,0,0,4,2,4,0,2,12
"500","Smp_302320",8,2,8,11,4,17,0,12,62
"501","Smp_302350",11,2,11,13,5,22,0,16,80
"502","Smp_303690",11,2,10,13,5,24,0,16,81
"503","Smp_185680",14,5,7,9,5,27,0,16,83
"504","Smp_148650",0,0,6,0,2,0,0,5,13
"505","Smp_302410",2,4,0,4,3,0,0,0,13
"506","Smp_049510",2,0,2,2,0,4,0,0,10
"507","Smp_049550",20,4,18,40,16,14,2,58,172
"508","Smp_049580",6,2,0,2,0,2,0,2,14
"509","Smp_049610",29,8,22,30,12,37,4,42,184
"510","Smp_049630",6,0,0,5,0,2,4,4,21
"511","Smp_049680",2,0,0,6,8,6,0,12,34
"512","Smp_302460",1,0,2,2,4,4,0,2,15
"513","Smp_059790",1,0,4,2,2,0,0,2,11
"514","Smp_059780",1,0,0,7,1,5,0,11,25
"515","Smp_093720",10,3,6,3,1,7,0,3,33
"516","Smp_093700",0,0,2,2,0,4,0,4,12
"517","Smp_093690",6,2,0,2,6,2,0,12,30
"518","Smp_247240",0,0,0,2,6,6,0,4,18
"519","Smp_306290",5,0,2,2,7,9,0,7,32
"520","Smp_306300",3,2,2,2,3,9,2,6,29
"521","Smp_172140",2,0,4,2,0,4,0,6,18
"522","Smp_172110",6,0,4,2,6,4,0,4,26
"523","Smp_091480",6,0,4,8,4,16,0,8,46
"524","Smp_091470",0,0,0,4,0,4,2,4,14
"525","Smp_091460",8,2,14,12,26,22,4,34,122
"526","Smp_172060",133,30,56,94,38,56,9,101,517
"527","Smp_091390",7,2,4,5,0,2,0,2,22
"528","Smp_091380",0,0,0,2,6,0,0,2,10
"529","Smp_210430",6,6,0,4,2,6,0,4,28
"530","Smp_072320",6,7,4,3,8,5,1,14,48
"531","Smp_072330",22,10,14,22,40,32,2,104,246
